ppt_69,ppt_85,ppt_101,ppt_117,ppt_133,ppt_149,ppt_165,ppt_181,ppt_197,ppt_213,ppt_229,ppt_245,ppt_261,ppt_277,tmax_69,tmax_85,tmax_101,tmax_117,tmax_133,tmax_149,tmax_165,tmax_181,tmax_197,tmax_213,tmax_229,tmax_245,tmax_261,tmax_277,EVI_69,EVI_85,EVI_101,EVI_117,EVI_133,EVI_149,EVI_165,EVI_181,EVI_197,EVI_213,EVI_229,EVI_245,EVI_261,EVI_277,yield
7.848821043,44.15514927,21.83227171,24.58587547,52.47224783,9.406995522,25.54403344,20.23215781,17.34106136,6.754417121,42.33582441,0.065033297,34.91135639,62.59451663,22.4358739,14.32229768,25.12962092,24.98140788,31.72090226,30.15310921,33.48475009,31.2268119,34.69887726,29.57571141,29.08087579,29.30902624,33.44104368,28.32171466,0.139723398,0.153925304,0.17979017,0.201983933,0.225209913,0.27156261,0.425416467,0.582691323,0.643382884,0.639266944,0.618252798,0.497356316,0.318157036,0.191091666,187.2
6.857440069,61.06882306,18.21955538,32.2309113,32.31503589,2.34076853,20.14400607,11.33504139,11.98177155,8.882784258,37.91675967,0.286608728,38.39796457,41.35394155,21.31665431,18.06602662,26.73507845,24.17962687,30.47535719,28.87179284,32.9207013,32.21203909,35.05535233,31.96495938,30.90975942,29.0651763,32.66390927,27.873032,0.18961486,0.225594055,0.293425248,0.353140617,0.38082445,0.372938391,0.418844776,0.488219708,0.507141717,0.484097638,0.491204791,0.473321724,0.373307723,0.310693263,107.3
11.33972415,26.56400485,27.75498174,22.7522394,30.76653317,7.402075906,51.56883179,47.4533254,57.92045557,8.477749433,14.04423145,0.25274668,11.45600263,75.2928466,18.20848555,16.35171397,24.50676448,22.19706691,29.60175526,28.01619428,30.46827589,30.04065567,30.74871053,27.80613212,27.09427911,27.76038685,32.22041176,26.83989346,0.13277944,0.165435795,0.199809715,0.226913287,0.240687898,0.268894518,0.428815182,0.626034638,0.7148141,0.717439818,0.696230998,0.592578341,0.400468674,0.23452474,218
7.765579564,51.6573978,18.47961595,38.57311875,31.62134022,2.348831358,18.10818712,30.24233209,26.35320775,8.347342759,20.37271371,3.102910858,29.85962444,50.50510013,19.29320263,19.3278054,26.53744423,23.60780906,30.68672528,29.41432838,32.85142716,31.96936788,33.84445808,30.47828395,29.53648162,28.39818402,33.93592402,28.57125362,0.160806988,0.178722458,0.211496827,0.235796059,0.256660573,0.304888843,0.425705182,0.573707784,0.684331519,0.69996616,0.666171086,0.558794443,0.340957259,0.21508538,200.1
7.6878233,14.8379915,18.92186366,29.25975029,51.64752386,5.445787744,24.9355175,38.70551887,9.293893984,15.0767707,103.4058244,2.496919501,33.51005917,52.31294654,21.2243704,15.63473797,23.76525169,23.62862067,28.74623799,28.17819201,30.23307712,30.64923025,33.51606902,28.8850396,28.14306367,28.0334619,32.6258493,21.14590015,0.092827427,0.123023822,0.147943158,0.167948432,0.180921656,0.206691083,0.323527191,0.49946559,0.639623894,0.691602347,0.698229788,0.622701123,0.424089095,0.214923703,196.2
12.14287378,28.65695791,27.42560778,20.3929856,36.04459322,10.96317187,37.49876097,42.05845254,76.70118136,7.378380689,26.35680846,0.528658969,11.04662574,78.23381085,17.71566685,17.44091602,24.72391305,21.66435926,28.96127524,27.61968996,30.54036507,30.14259596,30.6114027,27.92332539,26.70185514,27.01205634,32.11794052,26.2373281,0.138251002,0.187092561,0.240705559,0.277375936,0.294538316,0.305137909,0.447732803,0.615699577,0.695155581,0.698281944,0.686524802,0.616234088,0.473874601,0.323589936,215.1
8.897647625,14.66978158,17.11423836,21.90701248,44.08048607,3.588658596,44.56422434,20.04792621,15.55208861,15.04388288,78.31803375,0.913783334,33.9184963,56.98798942,20.08215911,15.38344855,23.79545075,23.47850149,29.55681323,28.77465768,29.36763484,30.34319396,32.80989178,28.17077245,27.21360548,28.25080332,32.34355134,21.7445062,0.089911599,0.112667338,0.136293358,0.152147415,0.168269173,0.202291923,0.341696934,0.52779131,0.659928434,0.705990099,0.709662384,0.629181306,0.411179767,0.203399861,210.1
12.66933164,30.85755617,32.37917176,17.69003589,42.80135241,1.681577346,61.68413168,51.24898507,89.31851758,6.165694924,11.92335881,1.332135724,23.8788063,63.03663941,18.0600444,14.29462787,23.88418017,22.53633572,29.55373714,28.621654,30.42508588,30.32212708,30.81562964,27.72844126,28.11833716,28.65393616,32.51153527,26.78584532,0.123329923,0.161112887,0.196547883,0.226965471,0.246398927,0.269055155,0.383207815,0.550462321,0.671687893,0.708448766,0.700119831,0.57330125,0.366281577,0.209064248,207.6
13.35463022,28.69050342,32.52881647,16.2402512,53.6982058,1.569176644,48.76784036,35.38826949,62.60618894,7.177594882,20.41509241,1.087367248,30.22947283,56.55178586,18.38387128,14.94272052,22.78257321,23.21414704,29.56886673,29.06031891,30.76720036,30.78775597,31.53058583,27.69387724,28.24910661,28.88053076,32.30100873,26.59602249,0.117222539,0.145394601,0.170627712,0.192360467,0.210252904,0.233632102,0.327929214,0.508397353,0.672246553,0.719597775,0.706355572,0.57727908,0.365270175,0.186579366,203.4
14.75963221,30.34225429,32.37740401,18.53676805,43.69627585,7.882952066,39.4517298,53.05742517,19.94509752,7.302772557,32.93710462,0.108627446,25.65806932,62.46111493,19.16231714,14.13516699,22.89740663,23.4730126,29.83020346,28.97627173,31.27456671,30.93222013,32.25344612,28.29515855,28.39079842,28.81804727,32.43888098,26.94699406,0.122413398,0.13906895,0.15997702,0.173826182,0.190405842,0.226416665,0.362087129,0.554162557,0.684866407,0.71567724,0.698355068,0.575112062,0.366361224,0.191377959,206.1
4.056590543,41.83429709,21.13500472,30.63922041,46.60360079,12.71580923,39.07254947,30.78989886,48.34889172,3.752272308,43.97367391,0.000879582,20.11601851,84.45045578,26.98424266,19.9784219,27.01938474,26.12366124,32.90622001,30.50920381,34.43538709,31.95975424,35.22661539,29.04620966,29.85848171,30.40858106,34.17070924,29.05580012,0.150013058,0.161000282,0.188163428,0.208023475,0.219044189,0.268815945,0.434626237,0.590396443,0.686016961,0.711524661,0.682881215,0.571473347,0.360509538,0.193176584,204.5
8.759681,37.15910666,19.46656884,29.63151776,54.717472,4.516175934,21.51190257,13.39815197,23.46722102,6.635825484,40.60943398,0.066247529,31.56430605,68.74736063,22.68688297,14.3734074,24.39450232,25.2589282,31.11642921,30.17509409,33.29081252,31.39887199,34.21373847,28.86461387,29.23664065,29.215807,33.38887261,27.59046083,0.129607498,0.14043106,0.156933403,0.17521421,0.192506149,0.232311052,0.392313387,0.573721962,0.658835307,0.679785711,0.658602751,0.509204227,0.316869143,0.167907164,202.2
12.80442137,28.65659926,27.77112263,19.29948641,40.01793931,6.786026246,33.80487996,37.57992076,23.58411148,4.892513218,39.65048648,0.136253598,22.58505776,65.50864454,19.62275655,13.19958486,24.30120835,23.36078275,30.3673834,28.80005291,31.73642458,30.53986842,32.23686943,28.4496433,28.14256585,28.50479894,32.58415148,27.33788978,0.121088735,0.160676757,0.183198025,0.191628546,0.19852424,0.228123581,0.374028852,0.583090819,0.725001907,0.748173671,0.730389749,0.611111295,0.383961113,0.210841368,217.3
6.551070288,38.00997377,20.43202836,30.92735678,56.46592448,7.844593779,30.2741659,22.33246819,18.8650053,12.89293889,72.30802973,0.042957416,31.42446323,67.6835875,23.24873725,15.87909889,24.78695866,25.13438207,31.727332,30.08974217,33.57691822,31.3977094,34.52402887,29.04903746,28.9760371,28.69531687,32.86424322,27.76092355,0.151843272,0.165460936,0.209634049,0.243537854,0.268395566,0.299264383,0.416937376,0.561941664,0.646984429,0.653005269,0.645667736,0.554624101,0.404706617,0.255911397,197.6
11.72146728,32.61170086,27.90237529,24.92294628,46.74714151,6.812518114,30.1432258,21.93793197,8.360821717,9.916920265,35.32680217,0,35.31892111,60.94510684,20.80069322,13.50991531,23.59260451,23.99455554,30.47168405,29.38755559,31.94860538,30.88543588,33.15339425,28.53721258,28.61376615,29.06828538,32.82709169,27.41205097,0.106351624,0.127221867,0.143143331,0.157990237,0.171520639,0.216815371,0.377141206,0.573446289,0.664310408,0.665829229,0.65485432,0.532181493,0.323032487,0.165911704,194.6
11.27670858,21.14939618,27.12247498,18.70083495,50.20924633,2.310220642,30.21370414,22.98568762,19.47871451,15.52470227,53.30748744,1.078901218,34.49718089,59.40731752,18.44979646,14.48102557,22.10416368,23.14044542,29.30628896,29.05719288,30.13208987,31.05713274,32.00869342,27.78835627,27.7447028,28.57857857,32.35608427,25.44138422,0.117780221,0.115921894,0.138033862,0.151880996,0.167191624,0.201790064,0.31944224,0.519063685,0.639780075,0.688562357,0.689777507,0.59728626,0.395871918,0.203202363,200.2
11.62242907,31.73309755,29.27894102,22.54346286,42.86959968,5.017787323,26.22557321,35.9582201,16.61759611,5.032785556,38.80122909,0,29.25117871,56.42969083,20.10099899,13.18234945,23.83906732,23.75788152,30.66478927,29.31078771,32.00956059,30.79739194,32.71522382,28.76594272,28.31747102,28.81233668,32.73410476,27.41742469,0.110742599,0.145080327,0.166935668,0.182890744,0.199326926,0.241708013,0.402216247,0.588499228,0.692225551,0.700749733,0.687882721,0.573338943,0.371714068,0.202544268,213.7
4.499907321,38.84745397,25.5097398,26.71859024,66.04653365,1.794747278,22.33134099,33.36210564,12.70627203,2.816521689,59.27129969,1.108185984,49.37265281,69.88530211,25.50904108,18.28314762,25.34535874,26.06914064,32.50792653,30.07054922,34.39261455,32.37665041,34.73240549,28.71086879,29.01911452,29.39669008,33.55104427,25.84982227,0.141371471,0.14999198,0.173185286,0.199519162,0.21962586,0.248731329,0.388794362,0.553738589,0.657673944,0.681451774,0.662209841,0.569434854,0.397878993,0.2173694,193.2
8.172138842,46.93348162,15.17214275,33.77478632,32.72852287,3.15463302,15.78333052,21.93225282,25.72604643,4.441396821,17.60166191,0.565338821,44.41498755,49.4376775,19.79870398,18.92838107,26.33626865,23.84762849,30.81893088,29.29810987,32.99434913,32.20605249,34.71486262,30.91779261,29.50965436,28.93394877,34.06788015,28.23114141,0.165964581,0.184194482,0.221267248,0.242307856,0.265342573,0.304183705,0.417009219,0.551522086,0.646691688,0.664557014,0.639926572,0.537742584,0.324961272,0.21728084,196.4
11.15851553,29.27255255,43.45660776,17.59850574,43.53174548,1.197229651,32.61728499,40.78271019,40.39838723,8.948467862,20.43946194,0.975885928,19.92222269,72.87834045,16.96918834,15.12980233,21.59858596,22.0837925,28.73978456,28.06685695,30.19147715,29.74758334,30.82537099,27.0460894,27.71938262,28.21246943,31.81789868,25.19538836,0.106627328,0.147710305,0.176501836,0.204180054,0.224370857,0.250090619,0.343217847,0.513827903,0.676742661,0.712885435,0.70698328,0.607540921,0.407330552,0.218126006,201.7
9.90843844,21.71143077,26.73621676,22.67580052,48.61060331,3.970881529,23.68231259,18.79051287,11.5515056,6.524795316,60.97127394,0.178424323,25.34066522,59.10063723,20.76331974,14.49415043,22.83637157,23.89713026,29.51104446,29.32835323,31.03200598,30.83862125,33.45048351,28.08638453,28.33333428,28.73511418,32.53807106,25.40621569,0.089437458,0.122819883,0.140923886,0.152731143,0.164744197,0.202220609,0.333325481,0.533016894,0.655792743,0.679274544,0.676056188,0.569449372,0.365458763,0.17788843,200.9
7.63866114,16.46328128,24.72416618,23.3704016,56.45538405,0.053841346,14.49373873,23.34995141,18.64417322,10.60817235,100.6358732,1.46227367,40.14023182,60.03881785,23.25011348,14.98266866,23.44912043,24.70278041,30.05480579,28.62109819,32.70148346,31.60851675,33.35408682,27.9269471,28.45269605,28.12032996,32.15097357,22.88930544,0.138827727,0.14859114,0.176598164,0.200166337,0.218636308,0.239386171,0.370345525,0.535919348,0.653358971,0.701886961,0.696521584,0.631103047,0.476890764,0.268877811,215.7
8.949628658,35.93841677,15.26848627,27.63315835,49.24216521,7.205763128,35.46751611,20.7927717,20.72326594,8.16283495,30.84786181,0,10.20774197,41.88697866,20.18440783,17.6474141,25.54901754,23.7417148,30.97293319,29.29744043,32.84735867,31.30505205,33.45746784,29.73059833,28.21952438,28.40320061,33.10846389,28.09183045,0.137810275,0.185224068,0.228703876,0.254439557,0.26751128,0.292349524,0.42154023,0.584183763,0.675733748,0.689483381,0.677875204,0.588956443,0.385787494,0.242196475,216.7
12.65412132,37.24262906,28.78236904,23.69194067,38.17196366,11.13303191,51.06032421,36.12549355,66.02120819,8.583341384,26.30079328,1.499944304,12.9093897,46.76663215,17.89832973,18.88279688,25.36929525,22.24035208,29.75029354,28.25832879,31.38448917,31.00219238,31.19238559,28.57802827,27.11059503,27.16621755,32.87838813,26.76776078,0.148127821,0.193597809,0.251544353,0.29360389,0.323262199,0.336301626,0.429691806,0.580090841,0.674278513,0.702719472,0.683245517,0.607159189,0.472138488,0.330964365,202.1
8.521881738,40.88158834,11.50028554,23.22250429,37.92590437,7.630580538,23.94086146,13.1500751,18.55446899,6.69211618,47.80693003,0,24.40571059,46.70173974,21.19948061,15.745751,25.22777464,24.32577202,31.00103267,29.48175371,32.62862378,31.06553699,34.16624664,29.69080777,28.40193367,28.98513634,32.70132028,27.8350126,0.153101035,0.175856272,0.215238379,0.236165838,0.257832185,0.300348858,0.44603675,0.597914868,0.669634666,0.677354087,0.667279866,0.557162148,0.38114259,0.236849082,204.6
7.881455556,46.85463333,16.53833213,31.32930939,35.08061841,7.335475109,14.19422231,15.31237154,14.36171172,3.673447587,22.20742659,0.576398947,66.56511241,54.93982953,20.30769141,18.29656692,26.57565139,23.99239292,31.35979141,29.32461095,33.51093628,32.36394969,35.20755726,31.72247884,30.53537777,29.43751214,33.58473878,28.13900048,0.168726353,0.187451218,0.229012124,0.262754394,0.290963658,0.324075073,0.419441764,0.533399063,0.600148929,0.602648239,0.588335857,0.495900466,0.328915605,0.236604543,165.5
10.24351177,38.85588825,16.60653656,29.45642288,40.57806432,9.132604243,31.10686134,31.41369679,52.83303512,4.479548282,16.48010278,0.005691159,14.07807113,39.33606613,19.68580478,18.68728368,25.93715731,23.60912766,30.79508573,29.20995238,32.68865502,31.29700024,33.23140664,29.62238745,28.09918319,28.31786088,33.46883775,28.10606279,0.143771325,0.192941968,0.23836778,0.264698082,0.279099015,0.30434501,0.424994507,0.579111687,0.689339973,0.714908418,0.690493524,0.589383272,0.377812185,0.245847595,213.1
13.82725817,32.22699192,31.64216763,22.3772686,35.1279969,14.19210515,50.50719553,46.32853104,54.81568619,11.55465333,15.34046221,0.241145138,7.249864822,54.48554207,18.62236283,18.39295091,25.32879339,22.76156281,30.00985637,28.43998742,31.56974987,30.54745835,31.3400425,28.35902938,26.84409643,27.50695532,32.89056167,27.28042068,0.13501814,0.171019521,0.20948917,0.236216641,0.249462352,0.279200101,0.420315646,0.592570618,0.692903127,0.72096494,0.708953836,0.614847761,0.419817828,0.252418921,217
8.89218421,39.5460522,11.79183072,28.98597711,41.0257562,11.42846669,20.54591571,15.84575357,9.731508463,5.61615277,36.86056511,0.052017106,27.66709443,45.69219532,20.66391999,17.82839608,26.05240732,23.91372962,31.47114748,29.35924505,33.42426009,31.45349779,34.50452316,31.08086856,29.03965973,29.06361314,33.06955143,28.06359792,0.163834446,0.185772446,0.22263759,0.245353288,0.266039068,0.308138567,0.438272916,0.579945675,0.639544315,0.631302947,0.627697178,0.547619452,0.359457952,0.23483148,176.4
10.56466027,16.89500534,20.8700152,20.73050198,43.27998894,4.243679525,34.23308959,14.46461427,21.39166272,17.91814579,68.48292546,0.469465633,26.68249369,55.00509535,19.5228498,14.89781702,23.39655508,23.51295074,29.71515227,29.23145708,30.06559324,30.75300994,32.32458167,28.20448633,27.72424557,28.70767063,32.75098884,23.80401805,0.087262025,0.112645935,0.13290546,0.146418323,0.163677657,0.204488115,0.342956727,0.533810294,0.661304518,0.703489563,0.704993165,0.601246424,0.384904226,0.189892532,205.6
7.926405314,53.05527582,18.73778726,39.66718575,29.80561265,3.090003309,17.85431919,19.41872774,23.19208565,7.885262244,22.28322008,4.8089564,33.49739735,50.30044274,20.45993898,19.27258006,27.36987488,24.67466419,30.76504968,29.44855694,32.81586915,32.81049663,34.72158893,31.80041462,30.41866151,28.72274326,34.16762745,28.73475703,0.179430076,0.200179224,0.244216369,0.279940998,0.303075814,0.329978626,0.438794683,0.568249143,0.651126331,0.649206481,0.615352335,0.51840661,0.326364934,0.225993526,178
11.21159854,31.43835507,32.10662234,24.98084441,36.76943481,13.42846592,39.88838646,49.3919818,33.41805835,9.948756873,18.44783602,0.132436781,7.734336278,56.6418789,19.12701194,17.72733269,25.37216691,23.09377379,30.31688147,28.62463888,31.65955172,30.64804901,31.80478474,28.67724538,27.55761083,28.00623545,32.84275846,27.7238362,0.131071102,0.16712167,0.202797652,0.229126016,0.244028483,0.275127215,0.401373087,0.565947166,0.684424252,0.715378686,0.700295252,0.596537999,0.372889023,0.217127709,217.4
8.085439674,46.06037619,11.17153215,32.67970366,27.9362954,7.576986928,20.04254519,28.6043562,29.3146042,6.968901898,22.54897271,0.405629552,34.0364659,54.84399487,19.28082831,19.3618166,26.4790662,23.86306199,30.74178204,29.6703619,33.10653781,32.02100253,34.10982619,30.02212527,29.19177113,28.74636689,33.86804136,28.14772318,0.16696935,0.18811585,0.218705853,0.233831854,0.252498512,0.306279149,0.437773832,0.591955569,0.691826433,0.70483088,0.671445033,0.560407601,0.343044033,0.218970901,216.6
6.529838745,12.56414134,16.95817981,27.01699066,34.84827969,2.530633672,24.84965966,17.29687758,13.01057739,15.31813991,55.42484269,4.18303111,30.08421452,62.84998644,22.2478481,16.2040376,23.92996398,25.11041585,29.03700206,28.50868823,31.64626704,31.30809694,34.31853012,28.55636638,28.12217026,28.87664469,31.82696478,21.38124744,0.117674,0.143596065,0.170388048,0.187948104,0.197006536,0.2148151,0.350593166,0.549620184,0.685579281,0.731308005,0.715948502,0.625647496,0.433673615,0.230819231,218.9
6.968384565,51.7031606,11.59530099,23.89594124,47.8936765,10.06086593,16.77575471,25.83725341,6.812310155,8.050123462,36.91574931,0,39.76695328,54.03989696,22.81522472,15.91890584,25.75873699,24.70599652,31.35315388,29.86440963,33.47964155,31.22787324,34.77876347,30.15672488,29.08105869,29.48905083,33.0900364,27.9607527,0.166445957,0.187940824,0.251621464,0.294234412,0.329902461,0.363369959,0.433843512,0.534194752,0.585818648,0.577768674,0.575161491,0.502626206,0.37857433,0.275593281,173.1
9.648185225,47.12512019,14.21588895,28.20044938,35.47123265,9.252022092,18.62546918,14.03775694,6.094273854,3.465833474,31.63883228,0.014146272,28.32589475,44.10739544,21.34540901,17.17834446,26.00858108,24.43154163,31.46546287,29.35355594,33.13421007,31.31260501,34.8948641,30.88268994,29.27608363,29.4366851,33.03340592,28.04374265,0.160272666,0.178270516,0.213983489,0.237442429,0.259509497,0.305817785,0.445140471,0.594636515,0.638935881,0.616098913,0.602808588,0.489200575,0.319982112,0.214833353,177.2
9.279931048,51.96599235,18.97220641,29.17094803,32.15398525,7.72443257,29.43963329,16.82588884,7.313351759,4.394654241,28.14700733,0,30.13876575,43.80705129,21.66790037,16.81447744,25.86201384,24.70262626,31.37000812,29.48426681,33.16823002,31.49764609,35.28137073,30.78365892,29.73457185,29.61604707,33.06823452,28.00750677,0.168575749,0.194367466,0.251703364,0.289583891,0.319604377,0.349861845,0.436958147,0.572636429,0.625465876,0.611306739,0.590371192,0.500165388,0.357139125,0.261076292,185.7
10.33336635,33.44683626,20.4791836,21.85361117,41.64778379,10.35229479,30.03035171,8.781039665,24.7385863,3.221240178,38.53014221,0.006107738,19.12176782,57.05608526,20.20303913,13.87892532,24.28265267,23.50373877,30.48524806,29.1441834,31.96490687,30.590198,33.01086656,28.80490514,27.83016147,28.38895928,32.41431966,27.51944194,0.121159757,0.162134411,0.191379602,0.211449432,0.227909469,0.264641429,0.416233878,0.594828155,0.698455114,0.705626995,0.692591603,0.571620365,0.377828919,0.222417444,222.4
4.739317135,36.09477432,23.68522814,27.13731814,65.565155,14.30412154,39.0096354,23.76656614,31.77970541,3.233950296,50.94677138,0.007330453,26.25169793,76.36489315,26.29954425,19.59823679,27.00379194,26.09351604,32.77378071,30.29712794,34.35619549,32.06178956,35.19503046,28.83302769,29.6974376,29.90563096,33.9411854,27.97351545,0.152716428,0.166328969,0.197592401,0.219871997,0.234511837,0.276053398,0.431418863,0.586101816,0.671741816,0.692888636,0.675568844,0.573555422,0.384916785,0.209426463,190.1
12.43134475,28.84026619,36.26259532,18.19267351,46.82980354,0.725384395,32.80539837,33.47019341,42.07261616,11.98603298,22.85307287,0.879584045,28.78298685,73.34621188,17.41878053,15.26346229,21.65931279,22.64201611,29.20561809,28.38394287,30.29215061,30.24180878,31.0330796,27.3259054,27.78387263,28.5493739,32.0901669,25.56754452,0.108552776,0.143032487,0.170209786,0.192050167,0.207142659,0.229678383,0.32719673,0.521063752,0.688224318,0.727034279,0.714481891,0.596933975,0.399865673,0.205299884,213.4
6.127839152,27.99667627,21.61727934,24.63967134,63.42792881,0.02594416,26.35114469,21.98524853,18.02628393,4.32024954,92.11772336,2.275590753,47.34595353,62.84086619,25.01762209,16.98955198,24.55226701,25.81885488,31.57946992,29.80894728,34.20794938,32.92312186,34.34996691,28.82539733,29.10049785,29.06974662,33.17368772,23.91998037,0.127392753,0.137854497,0.157690585,0.179552253,0.198060269,0.224042404,0.35419226,0.525555433,0.641045266,0.681124677,0.669039582,0.595676154,0.434904061,0.228962049,196
7.841146799,53.94914892,19.77382203,29.26764665,39.12351372,4.040939403,33.38869154,12.79118214,6.899007556,4.643472316,45.26028132,0.001107058,50.35647294,49.98330522,21.38218751,17.44631603,25.87713947,24.14827854,30.88013538,28.90432678,32.88036646,31.58167038,35.02105304,31.1204362,29.30972471,29.15677516,32.33490947,27.41185918,0.177337849,0.211067895,0.279459489,0.346278218,0.394789812,0.403839377,0.458085351,0.557550232,0.576032118,0.549460058,0.548917632,0.497080612,0.397298662,0.330280273,169.9
5.218746935,38.73249567,16.93167272,27.38959865,66.26791972,7.708707296,48.05677116,18.02690838,28.88127122,2.655304628,64.01623173,0.000662275,27.69409024,81.65215277,25.10728582,18.98992872,26.37222588,25.48183699,32.22915789,30.02448541,33.51795228,30.95871357,34.31862883,29.02499551,29.04615082,29.37430232,33.04557644,28.19218484,0.155089399,0.16953528,0.213975874,0.240396839,0.259648818,0.299105678,0.4425555,0.603405995,0.684230157,0.685757679,0.664368048,0.561661809,0.376783566,0.225091107,199.1
8.549983854,42.94920216,13.8710812,31.90687133,39.75789691,8.795988366,36.19200485,39.22966445,59.72671052,1.990965569,8.592438826,0.404887611,44.97160911,42.95397132,19.11554842,19.58840032,26.31393265,23.6546279,30.56981041,29.50152086,33.05343165,31.86010185,33.49771676,29.74965786,28.43505142,28.34887844,33.6509762,27.91236635,0.150427053,0.182633959,0.211448726,0.231613749,0.250607908,0.286281317,0.414017641,0.578774788,0.693389753,0.732083858,0.697256934,0.58070619,0.353789157,0.221441479,206.8
6.402059845,19.64381186,21.37305709,28.8688673,44.84952848,10.9899838,14.33483409,15.10019193,11.0735021,13.87248799,52.55003178,3.472576516,32.43001817,57.15216903,22.32566077,15.8945823,24.09912052,24.55075176,29.0959121,28.3514975,31.8768513,30.8134673,33.46918703,28.27458932,28.22446089,28.36422926,32.27196029,21.46950322,0.097453015,0.129630155,0.151820187,0.166334925,0.176611939,0.198983086,0.334461437,0.528322914,0.674085475,0.733327051,0.72385787,0.631252271,0.424994391,0.218130115,213.8
7.645710245,14.8063927,20.14251131,29.16799933,46.7435972,4.057320374,22.04123415,21.71541664,10.52551468,17.31466321,68.77439173,4.359197372,32.91728059,65.26159374,21.52409347,15.5964686,23.6729365,24.25427256,28.90305147,27.7885547,31.15217944,30.69129601,33.56817384,28.31336934,27.78087826,28.36693763,32.19653545,20.82679357,0.090839874,0.123151272,0.14506638,0.160364722,0.170432815,0.189945173,0.313193025,0.507815047,0.661103267,0.718138956,0.711657098,0.623205502,0.439459787,0.220857682,211.6
4.311690058,45.33401132,14.45193332,28.21289273,46.62015825,5.312897169,44.13690268,27.95460061,51.15090372,6.054348937,44.65924656,0.003937326,31.04404934,98.38904112,25.35235162,18.94241632,26.18423061,25.2991053,32.07492312,30.11725128,33.69271738,31.43139633,34.02190902,29.05926704,29.31550622,29.68153367,33.16132706,28.63304276,0.163151997,0.18142479,0.226665715,0.254642289,0.26942413,0.305960899,0.431360763,0.578778607,0.675510425,0.697550067,0.669694162,0.55954271,0.380604559,0.231483545,193.1
10.72561667,15.35499368,20.53643936,21.04199794,42.06338694,1.532833902,23.35798445,17.54012832,14.97828042,15.10290048,90.89534664,0.677966549,25.80271671,59.131513,20.77365784,15.22490945,23.72335695,24.12859785,29.9048061,29.21028619,30.72857345,31.01313721,33.58596936,28.53842048,28.10429485,28.74482198,32.64835382,23.31960983,0.088062955,0.117471929,0.1370428,0.152194479,0.169398615,0.209291133,0.347019887,0.537338859,0.653410381,0.682587817,0.685253073,0.603702878,0.421533978,0.21600756,195.4
5.408142495,19.89599765,18.31112835,29.97315956,45.7352607,1.838951696,14.93133673,14.34513699,11.81848375,10.2787112,78.26284471,4.652286619,32.11392003,67.31386223,23.73007821,16.1501403,24.73805461,25.15343903,29.82091311,29.0550072,32.79019002,31.8542485,34.43340218,28.64241857,28.62762645,28.74352276,32.27580772,22.20891839,0.130439643,0.143800761,0.171997666,0.192255482,0.202509905,0.221192205,0.353428327,0.513749162,0.622940356,0.67328925,0.671866562,0.610479593,0.437867713,0.243553924,193
8.96867145,18.03032819,26.91602427,23.11026427,54.01601036,1.482126198,16.30038486,19.57737288,8.450847428,4.120175515,76.08447532,0.281850337,30.69303404,59.95560622,21.37397736,14.83498898,23.09136042,24.5437153,29.76505239,29.52685468,31.93348924,31.51184077,33.94948327,28.43113621,28.4040202,28.7450739,32.56631879,24.65988962,0.085407182,0.116403578,0.132717171,0.147233871,0.160940915,0.200684131,0.341559631,0.530209361,0.643009073,0.66292438,0.657937671,0.548259138,0.358799422,0.175089296,190.9
10.03577046,38.82788232,15.03954264,25.45787704,45.61751383,7.052910902,31.04196441,14.57303484,17.21569106,7.039412602,34.39850044,0.006212912,39.92799938,51.77313657,21.83625049,14.92469055,25.34240398,24.64659686,31.19775032,30.13132316,32.98552663,31.12730687,34.66171438,29.84908773,28.88989991,29.29805156,32.9918072,27.85521187,0.147764997,0.166015311,0.200508125,0.222760946,0.246557599,0.284575901,0.418474329,0.568100004,0.633879902,0.642261355,0.624947463,0.509436369,0.333132526,0.215595128,200.3
4.916963595,33.52874584,21.40399356,23.93287772,64.06614401,7.562465243,33.55417458,17.94445195,17.41637745,4.690999917,53.63289085,0.041597797,32.50277497,61.86980317,25.32244357,18.8671578,25.79211232,25.75960103,32.44579694,29.79514326,33.89391053,31.7883522,34.89487699,28.56916627,28.90400821,29.3364088,33.39166976,26.98247821,0.151050174,0.163577673,0.191959487,0.216145794,0.233390618,0.271040862,0.42913121,0.604972147,0.685242597,0.688657287,0.670008106,0.55785409,0.371884089,0.211678151,195.8
8.330873985,41.46705068,15.27261306,26.00976972,40.84365547,8.297523041,31.98949193,14.86406301,22.00362029,8.789942784,50.24061477,0,15.48907358,40.95866576,20.56555588,16.40208558,25.16185213,23.75359797,30.74769838,29.38189954,32.87365803,31.21058928,33.55805354,29.72403272,27.94318546,28.35393307,32.54151964,27.73248809,0.13303706,0.173327834,0.214991478,0.237905885,0.258489307,0.293451272,0.436797281,0.59308054,0.675802373,0.691431905,0.683702467,0.594735616,0.401002827,0.241412928,215.1
