CowMtotal,YieldMean,DurationMean,AMFsum,F60.120Sum,PMF60sSum,PMF30sSum,MaxSum,TurnMax,Lag,Quartile
25,13.02768,270.96,74.14257900405256,85.412,99.7365,101.577,103.92,85.38000000000001,2,1
30,12.826016666666668,265.8,90.59988545315623,106.45950000000002,117.4345,119.237,122.55,94.74,2,1
32,12.896203125,272.8125,95.62415436585,106.249,130.35750000000002,132.828,136.53,103.68,2,1
36,12.969194444444446,261.0,113.14903417270185,139.0205,150.71549999999996,153.65099999999995,157.49999999999997,121.08,2,1
20,15.230675,252.45,76.17300842267097,97.398,102.442,103.76299999999998,106.74,93.51,2,2
25,15.40026,247.56,98.92873608553614,122.6815,128.387,130.348,133.95000000000002,115.17,2,2
30,15.392425,250.9,116.73127421752746,148.45499999999998,157.68450000000004,160.75200000000004,168.02999999999997,139.68,2,2
32,15.346625,255.9375,118.11708661559238,147.741,156.03050000000002,158.47,162.78,133.05,2,2
36,15.33557638888889,258.25,132.4005699075941,167.014,175.64499999999998,178.34400000000002,182.7,133.05,2,2
20,18.70325,261.9,89.01529864567345,118.32,121.59449999999998,123.243,126.15,111.75,2,3
25,21.073288,259.92,126.3959458089194,166.15974999999997,174.243,176.832,180.99,149.94,2,3
30,19.51473333333333,278.5,133.7351031947857,169.804,176.291,178.28400000000002,182.49000000000004,146.45999999999998,2,3
32,19.8309375,266.34375,146.23165657209591,186.3095,193.496,195.719,200.37,163.74,2,3
36,20.465527777777776,274.8333333333333,164.92539455696402,211.825,223.851,227.0835,232.59,190.05,2,3
20,9.20615,229.2,52.290188250918135,62.13250000000001,70.30799999999999,71.949,73.61999999999999,53.010000000000005,3,0
25,9.5637,237.48,65.17201006837102,73.51007894736843,88.0275,91.118,94.08,51.84,3,0
30,9.049433333333331,236.1,70.32885149182016,81.24374999999999,93.51,95.9745,99.78000000000002,59.220000000000006,3,0
32,9.6719375,234.0,82.46352034908553,100.542,112.55536363636364,115.55700000000002,118.89,66.21000000000001,3,0
36,9.576125,236.75,90.51906439699977,110.54,122.9285,125.757,129.18,68.66999999999999,3,0
20,13.036425,235.95,67.90693889294569,83.42200000000001,88.194,89.67,91.71,73.77000000000001,3,1
25,12.8916,240.72,84.4489888183093,103.82,111.9515,113.884,116.91,83.04,3,1
30,12.954716666666664,271.5,90.8176611673334,108.07049999999998,122.80349999999996,125.007,129.61999999999998,95.61,3,1
32,12.801624999999998,278.25,91.71116225744024,107.007,120.792,123.276,126.84,90.45,3,1
36,12.986291666666666,269.5833333333333,109.42130465016368,131.3565,145.869,148.935,152.97,87.87,3,1
20,15.358275,243.6,77.81876239263778,98.785,103.6925,105.487,108.33,88.44,3,2
25,15.168459999999998,235.8,99.37214554360472,126.753,131.364,133.389,137.27,94.05,3,2
30,15.368841666666668,257.6,111.167786423303,137.74450000000002,146.41750000000002,148.64700000000005,152.51999999999998,88.71000000000002,3,2
32,15.417609375,260.15625,117.56411771177024,149.55050000000003,156.3275,158.85500000000002,163.5,109.74,3,2
36,15.2610625,258.0833333333333,134.35804881976654,177.88799999999998,186.3765,190.041,195.06,96.54,3,2
20,19.277700000000003,272.55,86.45460888754117,107.35450000000002,114.37650000000002,115.809,119.43,103.11,3,3
25,20.48134,259.32,123.84073486418464,159.8665,169.692,172.35000000000002,176.46,127.06,3,3
30,18.919933333333336,273.1,129.1235986137478,159.54450000000003,168.13600000000005,170.10100000000003,174.39,121.11,3,3
32,19.770593750000003,261.28125,152.43072083702532,191.054,199.589,201.528,206.04,127.17,3,3
36,20.08134722222222,256.25,174.78238705917286,225.441,235.582,237.9195,244.2,144.76,3,3
20,9.66335,238.35,50.65311910605968,53.31513157894736,72.12150000000001,74.387,77.03999999999999,62.46,1,0
25,8.415600000000001,240.84,54.21220781806286,61.47,77.50425,81.252,85.25999999999999,59.94,1,0
30,9.21175,243.7,69.67757307733957,80.922,94.0875,96.867,99.6,83.64,1,0
32,9.5672421875,237.46875,80.94017138951133,96.805,109.0145,112.109,116.43,91.62,1,0
36,9.610180555555557,241.0,90.81470471745126,109.79775,125.085,128.49,132.18,109.22999999999998,1,0
20,12.989775,242.55,66.19729650907598,79.48250000000002,88.5135,89.58,91.86,84.18,1,1
25,12.7151,264.48,74.59636047284991,87.5535,99.645,101.19,103.92,93.99,1,1
30,12.668933333333332,275.3,85.01172490925539,101.61350000000002,111.975,113.736,117.20999999999998,103.26,1,1
32,12.969765625,254.15625,101.5193165425608,121.42950000000002,129.7785,131.42700000000002,135.06,125.28,1,1
36,12.976444444444446,270.5,109.8959774015852,133.909,146.22000000000003,148.48200000000003,152.37,127.95,1,1
20,15.454950000000002,256.2,75.6762756587215,94.1505,97.27800000000002,98.811,101.34,95.31,1,2
25,15.28556,261.12,91.62973857012582,110.67,120.051,122.253,126.06,113.07000000000002,1,2
30,15.404933333333332,264.4,109.1121574797656,133.947,141.79799999999997,143.745,147.12,133.35,1,2
32,15.64825,244.03125,128.90549469426142,165.515,172.547,175.043,179.37,162.0,1,2
36,15.392972222222223,255.3333333333333,133.3032440329089,167.793,174.9975,177.363,182.1,169.2,1,2
20,19.2198,279.3,85.9103336265406,112.0485,115.71,116.976,120.36,113.13,1,3
25,20.94428,282.48,115.03153829912044,143.797,153.128,155.089,159.09,151.23,1,3
30,20.489216666666668,280.4,134.9824179704953,168.60049999999998,176.60000000000002,178.673,182.88,169.80000000000004,1,3
32,19.42696875,270.9375,140.85973815144544,178.382,191.3745,193.962,198.54,181.53,1,3
36,19.91333333333333,276.0833333333333,161.12184084142024,211.874,217.466,219.871,224.61,203.31,1,3
20,9.013675,237.6,48.017441885413376,59.16899999999999,65.57600000000001,67.385,69.42,58.89,2,0
25,9.53706,238.8,62.40870169453024,74.982,83.022,85.06200000000001,87.45,70.38000000000001,2,0
30,9.139983333333332,237.4,71.59565607582266,84.315,97.956,100.826,104.34,69.09,2,0
32,9.34975,248.71875,78.15192840982598,93.569,111.1765,115.095,118.95,67.38,2,0
36,9.504055555555556,228.66666666666663,93.23002525434372,110.7935,123.6977857142857,126.633,131.28,91.95,2,0
20,13.11285,276.15,59.440732332417866,69.951,78.2535,79.35300000000001,81.66000000000001,72.93,2,1
25,13.001799999999998,244.44,83.7691722034181,102.682,111.0535,113.036,115.56,94.26,2,1
30,13.009766666666668,272.2,89.58952935412562,105.6585,114.57450000000004,116.319,119.22,99.39,2,1
32,12.772375,244.125,104.5797067220634,127.7845,136.4515,138.761,142.32000000000002,108.51,2,1
36,13.02454166666667,263.5,111.89089269348668,138.32250000000002,149.02349999999998,151.686,156.59,119.7,2,1
20,15.417299999999996,272.85,70.64501689866886,86.737,92.308,94.026,96.57,75.11999999999999,2,2
25,15.52292,267.84,88.75753066338298,109.917,116.1945,117.996,121.5,106.04999999999998,2,2
30,15.285458333333333,256.4,112.25944830696356,140.7375,148.3265,150.018,153.74999999999997,119.73,2,2
32,15.5853515625,267.375,115.99011371218114,143.6765,152.40250000000003,154.728,158.82,134.91,2,2
36,15.458791666666668,254.41666666666663,137.31026027907902,174.75500000000002,184.6865,187.355,192.54,138.45000000000002,2,2
20,19.1256425,249.3,94.25244079357827,123.658,131.16559999999998,132.5962,135.99,123.65999999999998,2,3
25,19.26862,240.6,125.92587862009484,165.27,172.56,175.12900000000002,179.4,160.68,2,3
30,20.02942666666667,274.4,134.28862424032573,178.02615,186.163,188.774,193.68,166.1,2,3
32,19.837921875,263.34375,149.72864826929407,193.8855,199.6555,202.394,207.51,164.19,2,3
36,20.75902777777777,265.25,174.36281394162228,231.1685,243.7465,246.864,252.78000000000003,198.48,2,3
20,9.699899999999998,249.45,49.50143678616416,58.690000000000005,71.085,72.912,74.76,52.88999999999999,3,0
25,9.12961,222.84,63.91904133485113,79.93199999999999,86.0355,88.85699999999999,92.19,63.36000000000001,3,0
30,9.609508333333334,244.6,74.29769451760264,88.8705,98.4175,100.593,103.64999999999998,56.370000000000005,3,0
32,9.561531250000002,241.21875,80.01797864065696,95.685,110.8165,114.385,118.74,62.58,3,0
36,9.1208125,230.75,90.7084863188007,106.662,126.70850000000002,130.989,135.51,63.67,3,0
20,13.045175,266.4,60.83423176804315,73.90950000000001,79.37250000000002,80.57699999999998,83.04,68.34,3,1
25,12.72982,262.56,78.01752012729922,89.49349999999998,102.327,104.151,106.92,76.2,3,1
30,12.940383333333331,258.3,93.29876660456245,113.548,126.171,128.313,131.76,77.94,3,1
32,13.037234375,260.34375,101.09027232219,120.1725,131.82535714285717,133.692,137.61,88.80000000000001,3,1
36,13.029020833333332,249.8333333333333,117.05421799048386,143.66800000000003,155.4025,157.463,161.16000000000005,100.29,3,1
20,15.378574999999998,236.1,80.1161778057636,101.3625,106.371,107.919,110.88,94.23,3,2
25,15.464940000000002,240.48,99.6187168805696,129.04450000000003,134.286,136.194,139.38000000000002,102.20000000000002,3,2
30,15.161716666666669,275.5,103.52251255731512,123.2295,133.031,134.70399999999998,138.0,91.14,3,2
32,15.221453125,261.75,118.07569096588958,149.13899999999998,159.4595,162.247,166.97,102.81,3,2
36,15.559486111111106,259.5,136.80601759387878,171.49200000000002,182.075,184.326,188.43,112.68,3,2
20,19.811150000000005,275.55,91.3999339822571,115.3925,122.9225,124.692,128.82,97.23,3,3
25,20.477708,261.6,121.84494141896432,154.28525000000002,161.01250000000002,163.122,167.25,119.88,3,3
30,19.88158333333333,267.9,138.42360337346764,180.403,187.5315,189.911,194.61,125.97,3,3
32,20.076609375,262.03125,152.87224194264303,199.8105,205.596,208.343,213.27,130.73000000000002,3,3
36,20.39718055555556,264.3333333333333,172.37351784814143,222.175,234.13100000000003,237.75,243.27,146.12999999999997,3,3
20,7.945825000000001,216.75,47.53152603468251,57.62625,67.1775,70.638,74.03999999999999,62.25,1,0
25,9.26412,246.48,59.19725912225923,69.75150000000001,79.7785,82.12,84.96000000000001,69.48,1,0
30,8.89686666666667,218.5,77.5192969372409,96.508,104.46449999999996,107.24,110.54999999999998,94.11,1,0
32,9.279968749999998,218.0625,85.4193516883391,108.324,117.254,122.452,126.06,100.47,1,0
36,9.40984722222222,244.8333333333333,88.01152462370163,104.4235,121.368,124.181,128.46,104.16,1,0
20,12.999824999999998,255.15,63.27992961463008,77.49000000000001,83.77850000000001,85.858,88.4,80.46000000000001,1,1
25,12.628999999999998,241.8,81.28523803762049,98.8305,105.6465,107.256,109.53,99.24,1,1
30,12.675283333333333,258.6,91.90964859068244,110.25,122.061,124.464,127.74,108.48,1,1
32,12.738890625,258.0,99.8749668482803,123.381,132.9975,135.806,139.76999999999998,121.17000000000002,1,1
36,12.956583333333333,259.75,111.68430558232642,137.61499999999998,148.08400000000003,150.43100000000004,154.05000000000004,136.29000000000002,1,1
20,15.29625,243.15,78.4319681228878,101.461,106.29650000000002,107.47,110.7,101.04,1,2
25,15.25494,253.56,94.35801076207098,119.57850000000002,125.55450000000002,127.575,130.59,118.02,1,2
30,15.591916666666666,272.0,107.0265432635425,133.804,144.531,147.37099999999998,152.4,132.45,1,2
32,15.181578125,254.625,117.87538890027014,146.335,153.5775,155.501,159.66000000000005,147.39,1,2
36,15.484194444444444,249.91666666666663,136.6455070134485,176.772,182.64150000000004,184.855,190.05,175.68000000000004,1,2
20,20.37841,261.0,95.23657605065578,124.038,128.0715,129.567,132.18,124.41,1,3
25,20.08622,268.08,115.7894251125744,148.245,158.5175,160.215,164.61,154.61999999999998,1,3
30,19.23195,247.4,144.75971980126909,182.5275,188.7195,191.169,195.42,182.44000000000003,1,3
32,20.358578125,265.6875,151.69063097967944,195.8935,204.7145,207.484,212.49,187.41,1,3
36,20.264125,277.5,164.2858411340306,218.6775,230.3195,233.80400000000003,239.97,219.86,1,3
20,9.293125,239.55,49.4843619367235,59.8535,66.5205,68.807,71.46,55.02,2,0
25,9.581919999999998,220.32,68.51581964408345,75.4681052631579,90.936,93.836,96.72,74.46000000000001,2,0
30,9.417266666666666,239.7,74.62529897605523,85.3905,100.28450000000002,103.18200000000002,106.14,78.41999999999999,2,0
32,9.222703125,232.5,81.51308194121367,103.2915,113.6495,117.91,122.13,86.54999999999998,2,0
36,9.529319444444443,237.91666666666663,92.82542881804,105.69500000000002,128.4805,131.965,135.9,88.22,2,0
20,13.005575000000002,273.45,58.98103115244727,69.19200000000001,78.90235714285714,80.66699999999999,82.94999999999999,68.25,2,1
25,12.90424,229.92,88.58113770473037,111.204,118.2435,120.593,123.54,97.17,2,1
30,13.0318,273.8,91.27767816362466,108.21599999999998,121.3585,123.38600000000002,126.93,96.03,2,1
32,12.991453125,247.875,104.51310426403684,128.3265,137.33249999999998,140.058,144.03,111.72,2,1
36,12.83823611111111,261.75,110.62870490011576,136.81,147.48749999999995,149.48399999999998,153.72,118.07,2,1
20,15.563375,250.2,77.77677607122904,95.997,99.855,101.01,103.74,93.39,2,2
25,15.28803,251.4,94.18627018353712,118.014,124.827,126.636,132.45,109.11,2,2
30,15.425383333333334,241.4,118.9721096567256,153.6695,160.17949999999996,162.53799999999998,166.04999999999998,130.65,2,2
32,15.3928125,276.46875,112.74275027044652,140.39249999999998,148.026,150.16400000000002,154.68,128.88,2,2
36,15.3717748015873,265.5,129.51770265525826,157.03514285714283,166.435,168.864,172.65,140.99999999999997,2,2
20,20.1859125,281.7,87.81577038056304,114.9515,119.07750000000004,120.342,123.48,115.59,2,3
25,19.16798,269.88,110.54108391608445,141.0075,151.35549999999998,153.94000000000003,158.18999999999997,134.30999999999997,2,3
30,20.0298,274.9,134.56529359191748,175.77550000000002,182.016,184.75700000000003,189.12000000000003,161.52,2,3
32,20.046390625,251.71875,157.731549165261,206.18850000000003,218.8765,221.63,226.29,172.11,2,3
36,20.751111111111115,262.4166666666667,176.44577137145288,231.217,238.5645,241.308,247.89,185.24,2,3
20,9.4418625,234.45,50.868561893446326,60.10365789473684,68.4765,70.662,72.96,58.44,3,0
25,9.1939,232.92,62.83039751302304,65.71107894736842,86.5589705882353,89.33700000000002,92.22,61.74,3,0
30,10.366666666666667,246.3,79.01468557416055,92.80400000000002,103.28449999999998,106.126,109.92,59.04,3,0
32,9.1356875,232.21875,81.42964275732946,98.308,112.308,116.274,120.36,70.47,3,0
36,9.180444444444444,234.16666666666663,87.76305832287066,101.20663157894737,120.80947058823529,124.2,127.8,68.85,3,0
20,13.04925,251.55,64.78760676560479,75.77099999999999,85.21649999999998,86.748,88.77,72.63000000000001,3,1
25,13.17898,250.08,83.08996509191829,103.003,109.246,110.77100000000002,114.09,79.11,3,1
30,13.040283333333331,267.6,90.40099459310257,109.08450000000002,121.3695,123.153,126.45,80.28,3,1
32,12.91034375,261.28125,99.33786883205336,119.2,132.3,134.49900000000002,138.57,87.66,3,1
36,12.875402777777778,249.16666666666663,116.5303204697976,144.13950000000003,154.21299999999997,156.83,160.64,94.59,3,1
20,15.340375,271.8,69.75800185518123,84.81899999999999,89.65350000000001,91.362,93.45000000000002,83.99999999999999,3,2
25,15.25674,263.04,90.2923976882737,109.3235,115.141,116.836,119.97,92.28,3,2
30,15.225729761904764,248.3,113.55279186071414,147.58614285714285,156.22149999999996,159.379,164.22000000000006,106.23,3,2
32,15.220296875,259.96875,116.79903916980729,149.07850000000002,156.566,160.006,165.24,109.32,3,2
36,15.198208333333334,260.6666666666667,131.0370260652504,161.38199999999998,172.77866666666668,175.555,179.91,103.8,3,2
20,19.483375,270.6,89.38324120185577,115.287,123.11749999999998,124.906,127.95000000000002,97.68,3,3
25,19.87148,288.12,106.75678038607909,137.67899999999997,145.126,147.499,151.98000000000002,117.63,3,3
30,20.462,266.9,141.13958522033406,177.9465,192.52500000000003,194.602,199.56,157.11,3,3
32,20.300296875,279.75,146.35050135028212,182.009,194.62,197.037,201.72,126.03,3,3
36,19.19661111111111,273.1666666666667,159.79760879897725,206.24,215.3005,217.866,223.77,125.25,3,3
20,9.19275,238.05,47.54223594049362,54.60750000000001,65.6605,67.88000000000001,70.19999999999999,57.39,1,0
25,9.228280000000002,246.72,59.48380809559614,69.17450000000001,80.34800000000001,82.66999999999999,85.10999999999999,70.74000000000001,1,0
30,9.7296,235.5,75.70346903941663,88.80900000000003,100.134,102.468,105.3,91.43999999999998,1,0
32,9.351421875,245.625,77.39072634406308,91.428,105.117,107.808,111.69,96.39,1,0
36,9.699333333333335,240.25,92.28026439078155,101.2935,128.93500000000003,134.226,138.29999999999998,101.19,1,0
20,12.84815,243.0,66.35249328873219,86.44650000000001,90.5435,91.681,93.63,87.84000000000002,1,1
25,13.026280000000002,240.6,83.63191746818711,99.0155,107.018,109.059,112.02,102.39,1,1
30,12.865750000000002,263.8,91.8376538970462,110.0435,122.9885,124.76500000000004,128.4,112.94000000000004,1,1
32,12.819921875,256.6875,100.2926476901119,120.1455,131.1555,133.152,137.01,122.84,1,1
36,12.84276388888889,244.8333333333333,116.93201355440154,144.90300000000002,153.403,155.61499999999998,159.48000000000002,138.51000000000002,1,1
20,15.42955,243.75,79.0185005595291,98.454,103.2915,105.018,108.15,98.34,1,2
25,15.48474,266.4,89.93618137172075,114.085,119.34550000000002,120.923,123.9,115.38,1,2
30,15.148275,256.2,112.05547727238928,139.191,148.04000000000002,150.35099999999997,154.68,142.82999999999998,1,2
32,15.353210937499998,246.375,124.99767665995918,156.5155,166.655,170.16600000000005,174.69,147.72,1,2
36,15.142652777777776,247.0,140.9482193862773,181.98,192.208,195.34500000000003,200.45999999999995,173.31000000000003,1,2
20,19.455875,253.5,95.2986441134771,120.43,127.5385,129.165,132.45,122.25,1,3
25,19.183712,261.84,113.48575305296347,148.645,153.9843,155.905,160.38,147.36,1,3
30,20.203533333333333,268.1,140.216026309578,176.4305,185.328,187.74750000000003,192.06,172.2,1,3
32,20.33339375,279.1875,146.36461176926937,188.40325,198.83085,201.5147,206.61,183.3,1,3
36,19.60534722222222,248.25,174.6609737885505,231.9965,238.706,241.6,248.01,222.36,1,3
20,10.0582875,264.15,49.60444844141211,55.787,66.94200000000001,68.881,71.52000000000001,55.83,2,0
25,9.09643,215.76,63.508348324288136,77.9542105263158,86.52819230769231,90.145,94.20000000000002,69.86999999999999,2,0
30,9.651516666666668,233.7,78.10236036678022,95.09,107.395,110.553,113.82000000000002,86.39,2,0
32,8.93040625,232.875,76.49161783567098,87.58950000000002,99.5405,102.318,105.63,78.3,2,0
36,9.827805555555557,246.5833333333333,89.29054924345843,104.79250000000002,119.8105,123.07999999999998,126.6,82.14000000000001,2,0
20,13.058849999999998,254.4,63.63188804661135,76.4455,82.6715,84.02199999999999,86.22,73.35000000000001,2,1
25,13.00762,248.88,82.16390764649033,99.537,106.3005,108.381,111.09,90.81,2,1
30,13.00125,253.1,97.76428312706258,119.703,131.649,134.028,137.91,108.84,2,1
32,12.8495,252.75,101.40328142324576,125.64,133.68200000000002,136.162,139.32,112.35,2,1
36,12.812916666666666,259.4166666666667,111.0606994264772,133.61849999999998,144.897,147.162,151.53,105.0,2,1
20,15.2516875,260.7,74.60240843673644,97.3385,101.429,102.896,105.9,93.75,2,2
25,15.4293,258.6,92.2012677346189,117.7585,123.2875,124.922,127.98,105.69,2,2
30,15.33705,265.3,110.1564654473426,141.582,148.9205,151.20000000000002,155.46,126.85000000000002,2,2
32,15.421125,265.125,117.734013287978,146.466,154.089,156.19799999999998,160.41000000000005,130.2,2,2
36,15.382513888888887,255.41666666666663,135.8945755837389,170.78099999999998,180.1905,182.997,186.92,133.56,2,2
20,21.201525,261.9,100.86638111811833,135.6965,139.64699999999996,141.179,143.82,136.26,2,3
25,19.61096,261.24,116.91098627487833,156.14100000000002,161.0535,163.245,167.28,148.2,2,3
30,20.0143,258.2,144.61783237449075,187.345,192.44199999999995,194.393,200.13,163.56,2,3
32,19.694828125,259.3125,150.0272302382889,200.687,207.4405,209.982,214.17,168.81,2,3
36,20.27405555555556,261.0,177.26061197772552,227.075,236.3045,238.938,244.68,187.86,2,3
20,8.563025,216.45,49.94108623320799,60.7935,68.56692857142858,71.12100000000001,74.25,57.9,3,0
25,9.59818,243.24,61.28388360691967,72.86099999999999,84.7665,88.152,91.26,54.0,3,0
30,9.965625,240.1,76.58964489725022,91.014,103.777,105.628,108.54,64.92,3,0
32,9.04275,237.84375,75.4510991174731,92.2035,101.9284705882353,104.517,107.46,65.39999999999999,3,0
36,9.054423611111112,226.75,88.44699605667482,106.71813157894738,119.7375,122.745,126.42,54.27,3,0
20,12.876875000000002,250.8,64.58501199082569,81.303,87.92099999999999,89.607,91.68,72.33,3,1
25,13.10704,262.44,78.8239538945982,96.495,104.097,106.347,109.26,78.75,3,1
30,12.954249999999998,253.1,95.6727893449529,115.3275,124.869,126.849,129.72,82.32,3,1
32,13.147125,256.875,102.3269227615572,125.824,135.9595,138.33800000000002,142.67000000000002,90.19,3,1
36,13.06601388888889,260.3333333333333,114.32637967115316,137.3205,149.9925,152.994,156.99000000000004,81.78,3,1
20,15.12745,254.25,73.23798979237121,92.75400000000002,96.891,98.877,101.76,84.44999999999999,3,2
25,15.466419999999998,250.92,96.80280149433965,122.1705,126.02700000000002,127.797,131.51999999999998,85.8,3,2
30,15.252583333333332,270.3,105.31753988619656,125.0335,136.0225,138.07399999999998,141.72,94.38,3,2
32,15.304890625,270.28125,113.17247861083368,143.08350000000002,150.8155,153.36700000000002,157.59,90.99,3,2
36,15.366916666666665,238.3333333333333,143.16701694283137,182.6065,186.9715,189.146,193.83,111.66,3,2
20,20.739925000000003,248.7,102.9349902750782,133.80100000000002,137.071,138.593,141.99,116.72,3,3
25,20.228664,280.08,114.31448260288516,150.7839,158.9035,161.215,165.42000000000002,123.03,3,3
30,19.75591666666667,288.5,126.63883539218064,170.26800000000003,178.231,180.689,185.1,124.20000000000002,3,3
32,19.945828125,270.65625,145.70804525417014,190.051,197.0075,199.518,204.51,132.82000000000002,3,3
36,19.697875,266.0,165.16436161612978,213.7585,220.3925,223.116,228.12,136.89,3,3
20,8.81105,261.75,42.52614838131136,50.484,59.55747058823529,61.41199999999999,62.99999999999999,53.82,1,0
25,9.331880000000002,230.76,66.44068705268488,80.0855,93.1965,96.255,98.88,75.14999999999999,1,0
30,9.864,249.9,73.29543177169852,85.584,99.78900000000002,102.24300000000002,105.53999999999998,87.24000000000001,1,0
32,9.55221875,235.78125,80.97255342913982,97.662,109.97950000000002,112.941,116.43,90.78,1,0
36,9.323208333333334,231.5833333333333,93.95307907471852,111.1295,126.808,132.075,136.74,108.24,1,0
20,13.2442,268.65,61.975322701950894,75.582,82.39649999999999,84.015,86.55,78.72,1,1
25,12.90212,267.36,75.29111266034454,90.7245,99.3225,100.497,102.63,95.82,1,1
30,12.909866666666668,253.7,95.79211720497844,113.76900000000002,124.7235,126.82800000000002,130.8,118.29,1,1
32,12.80646875,268.78125,96.4633654374792,116.7045,129.708,132.11700000000002,136.08,113.67,1,1
36,12.993958333333332,253.8333333333333,115.5253740691464,141.592,155.44950000000003,158.211,162.66,134.88,1,1
20,15.501575,254.25,77.2647434549536,96.795,101.909,104.209,107.58,97.83,1,2
25,15.303,261.48,90.23440994158804,111.5925,118.629,120.42,123.12,114.63,1,2
30,15.187458333333332,237.2,120.9998467450514,154.15900000000002,160.92299999999997,164.80499999999998,168.84,151.64999999999998,1,2
32,15.5088125,257.53125,121.55414321602792,156.04250000000002,162.385,165.369,169.47,153.72000000000003,1,2
36,15.233566468253969,271.3333333333333,127.08877485528632,163.86414285714287,174.1575,177.129,182.13,159.29999999999995,1,2
20,20.364535,267.75,92.57440943406,118.54,121.54399999999998,123.023,126.27,120.57,1,3
25,19.24366,255.36,116.868982287029,152.9575,158.103,160.70300000000003,164.52,151.37999999999997,1,3
30,20.574225,285.9,131.29268338040112,174.00825000000006,183.26975,185.3085,189.99000000000004,174.05999999999997,1,3
32,20.3126484375,260.25,152.9632451440483,194.79575,201.57725,204.0175,209.28,195.93,1,3
36,19.82056111111111,276.6666666666667,158.90189004648653,207.955,218.7005,221.584,226.65,204.08,1,3
20,10.2123,244.35,53.41434032223562,62.5915,72.3405,75.17099999999999,77.45999999999998,67.56,2,0
25,9.56616,232.8,63.99923368791712,77.35650000000001,85.041,87.438,90.18,68.28,2,0
30,8.858466666666667,209.5,78.26147336751302,99.5595,107.55599999999998,110.652,114.84,78.83999999999999,2,0
32,9.282296875,232.3125,81.04609850235093,98.16025,111.075,115.665,119.52,78.39,2,0
36,9.254541666666666,252.16666666666663,82.24084767410345,96.234,113.41150000000002,116.9,121.17,86.4,2,0
20,12.966649999999998,271.5,59.598712449805255,70.469,78.4655,79.968,82.41,72.21000000000001,2,1
25,13.04168,253.32,80.48764323968219,94.6085,106.612,108.53,111.14,95.6,2,1
30,12.768116666666666,259.6,91.71319012926608,111.0345,121.0275,123.204,126.18,103.92,2,1
32,13.027890625,268.6875,97.62502917281388,117.537,129.02249999999998,131.058,134.61,110.43,2,1
36,12.902305555555555,264.5,110.43863024046424,125.6315,144.60450000000003,147.08400000000003,151.83,119.16,2,1
20,15.390537499999995,253.35,76.25182978812835,95.44849999999998,101.018,102.711,108.5,86.64,2,2
25,15.41093,237.72,100.53798774292454,133.05849999999998,137.9915,140.21100000000004,144.09,116.57999999999998,2,2
30,15.528283333333333,247.9,117.59965980163186,146.889,154.1725,156.638,160.70999999999998,123.63,2,2
32,15.2703984375,255.9375,119.33694279313411,148.449,158.457,160.26299999999998,164.04000000000002,134.91000000000005,2,2
36,15.30034027777778,251.41666666666663,138.06854626345614,172.43050000000002,183.7335,186.60299999999995,193.70999999999995,132.38,2,2
20,20.30665,247.35,103.73904925602989,131.80100000000002,139.4525,141.3,144.48,126.04,2,3
25,19.820660000000004,272.16,113.76876085091018,145.0525,155.38500000000002,157.461,161.31,135.84,2,3
30,21.028623333333336,246.4,158.36015412847524,201.017,210.6285,212.898,217.92,168.18999999999997,2,3
32,19.83903125,275.53125,143.50554448554936,186.891,200.244,202.586,208.23,162.83999999999995,2,3
36,19.469430555555554,272.5,160.77493029244428,199.7805,214.7435,216.9945,222.6,183.42,2,3
20,9.778025,269.1,44.21794268487344,49.572,58.93447058823529,60.108,61.8,49.61999999999999,3,0
25,9.53624,231.12,66.76500329879738,79.9625,90.6165,93.31300000000002,95.85,70.26,3,0
30,9.27016666666667,220.2,78.66770206882333,92.89,110.759,114.24300000000002,118.02,59.76,3,0
32,9.605406249999998,213.9375,88.93728052649789,111.865,123.09550000000002,125.879,129.15,66.07,3,0
36,9.51697222222222,231.5833333333333,93.40614101766748,111.5425,129.128,133.08200000000002,137.22000000000003,69.86999999999999,3,0
20,12.7556,255.6,63.01672192356359,77.26050000000001,83.7075,84.81000000000002,87.50999999999999,63.18000000000001,3,1
25,12.88538,249.0,79.96525672895397,95.3145,101.898,103.938,106.86,81.47999999999999,3,1
30,12.8968,245.0,100.00193101145574,122.80699999999996,135.359,137.83100000000002,141.77999999999997,87.41000000000003,3,1
32,12.89815625,249.5625,103.98368449387172,127.0415,140.817,143.475,147.24,85.44,3,1
36,13.020402777777775,261.3333333333333,114.30402786167394,139.971,155.151,157.78200000000004,161.70000000000002,90.78,3,1
20,15.353775000000002,255.15,74.05607391239266,91.8595,95.896,97.401,99.42000000000002,86.49000000000002,3,2
25,15.230720000000002,277.68,84.82731817630439,105.1695,111.4755,112.884,116.1,95.25,3,2
30,15.516766666666667,258.2,112.66078616719837,136.3575,145.62266666666665,147.748,152.61,102.81,3,2
32,15.6265859375,259.78125,120.4862066989564,149.92499999999998,155.421,157.437,161.04,105.6,3,2
36,15.52051388888889,266.25,132.82060697728178,162.0445,172.07600000000002,175.615,180.36,97.95,3,2
20,19.364675,276.15,86.53772791352476,108.1635,112.963,114.266,117.06,98.76,3,3
25,20.10336,284.16,110.56496177650844,140.6475,148.5255,150.156,153.78,119.13,3,3
30,20.07165,244.2,153.1569740658416,200.94950000000009,209.073,212.151,216.99000000000004,152.91000000000005,3,3
